,samples
12938_p67.95_n163.41_train_s2.npy,16
12939_p67.95_n137.38_train_s2.npy,16
12941_p67.95_n80.57_train_s2.npy,16
12942_p67.95_n49.29_train_s2.npy,16
12944_p67.95_p55.02_train_s2.npy,16
12945_p67.95_p80.33_train_s2.npy,16
12947_p67.95_p134.28_train_s2.npy,16
12948_p67.95_p163.17_train_s2.npy,16
12949_p68.04_n159.51_train_s2.npy,16
12951_p68.04_n107.26_train_s2.npy,16
12952_p68.04_n76.58_train_s2.npy,16
12954_p68.04_p29.37_train_s2.npy,16
12955_p68.04_p60.29_train_s2.npy,16
12957_p68.04_p115.88_train_s2.npy,16
12958_p68.04_p141.77_train_s2.npy,16
12959_p68.04_p168.85_train_s2.npy,16
12961_p68.13_n123.57_train_s2.npy,16
12962_p68.13_n92.04_train_s2.npy,16
12964_p68.13_p10.95_train_s2.npy,16
12965_p68.13_p46.57_train_s2.npy,16
12967_p68.13_p102.16_train_s2.npy,16
12968_p68.13_p129.10_train_s2.npy,16
12969_p68.13_p153.17_train_s2.npy,16
12971_p68.22_n144.84_train_s2.npy,16
12972_p68.22_n116.33_train_s2.npy,16
12974_p68.22_n55.69_train_s2.npy,16
12975_p68.22_p13.89_train_s2.npy,16
12977_p68.22_p73.57_train_s2.npy,16
12978_p68.22_p100.88_train_s2.npy,16
12979_p68.22_p134.46_train_s2.npy,16
12981_p68.31_n161.81_train_s2.npy,16
12982_p68.31_n134.67_train_s2.npy,16
12984_p68.31_n76.73_train_s2.npy,16
12985_p68.31_n49.33_train_s2.npy,16
12987_p68.31_p56.85_train_s2.npy,16
12988_p68.31_p83.76_train_s2.npy,16
12989_p68.31_p116.00_train_s2.npy,16
12991_p68.31_p174.19_train_s2.npy,16
12992_p68.40_n147.87_train_s2.npy,16
12994_p68.40_n95.53_train_s2.npy,16
12995_p68.40_n68.27_train_s2.npy,16
12997_p68.40_p36.15_train_s2.npy,16
12998_p68.40_p70.23_train_s2.npy,16
12999_p68.40_p96.52_train_s2.npy,16
13001_p68.40_p155.66_train_s2.npy,16
13002_p68.49_n166.07_train_s2.npy,16
13004_p68.49_n110.59_train_s2.npy,16
13005_p68.49_n78.57_train_s2.npy,16
13007_p68.49_p17.23_train_s2.npy,16
13008_p68.49_p59.27_train_s2.npy,16
13009_p68.49_p85.41_train_s2.npy,16
13011_p68.49_p140.65_train_s2.npy,16
13012_p68.49_p165.58_train_s2.npy,16
13014_p68.58_n128.96_train_s2.npy,16
13015_p68.58_n101.23_train_s2.npy,16
13017_p68.58_n27.85_train_s2.npy,16
13018_p68.58_p32.76_train_s2.npy,16
13019_p68.58_p65.40_train_s2.npy,16
13021_p68.58_p122.08_train_s2.npy,16
13022_p68.58_p147.85_train_s2.npy,16
13024_p68.67_n146.73_train_s2.npy,16
13025_p68.67_n117.41_train_s2.npy,16
13027_p68.67_n60.98_train_s2.npy,16
13028_p68.67_n20.82_train_s2.npy,16
13029_p68.67_p44.23_train_s2.npy,16
13031_p68.67_p107.31_train_s2.npy,16
13032_p68.67_p133.92_train_s2.npy,16
13034_p68.76_n158.72_train_s2.npy,16
13035_p68.76_n130.77_train_s2.npy,16
13037_p68.76_n74.35_train_s2.npy,15
13038_p68.76_n30.30_train_s2.npy,16
13039_p68.76_p34.27_train_s2.npy,16
13041_p68.76_p105.03_train_s2.npy,16
13042_p68.76_p131.51_train_s2.npy,16
13044_p68.85_n163.49_train_s2.npy,16
13045_p68.85_n134.44_train_s2.npy,16
13047_p68.85_n80.07_train_s2.npy,16
13048_p68.85_n50.27_train_s2.npy,16
13049_p68.85_p18.74_train_s2.npy,16
13051_p68.85_p85.78_train_s2.npy,16
13052_p68.85_p111.85_train_s2.npy,16
13054_p68.85_p164.23_train_s2.npy,16
13055_p68.94_n151.45_train_s2.npy,16
13057_p68.94_n92.87_train_s2.npy,16
13058_p68.94_n62.70_train_s2.npy,16
13059_p68.94_n24.30_train_s2.npy,16
13061_p68.94_p75.67_train_s2.npy,16
13062_p68.94_p106.83_train_s2.npy,16
13064_p68.94_p160.68_train_s2.npy,16
13065_p69.02_n161.84_train_s2.npy,16
13067_p69.03_n105.52_train_s2.npy,16
13068_p69.03_n75.23_train_s2.npy,16
13069_p69.03_n32.17_train_s2.npy,16
13071_p69.03_p65.22_train_s2.npy,16
13072_p69.03_p93.25_train_s2.npy,14
13074_p69.03_p151.83_train_s2.npy,16
13075_p69.03_p178.63_train_s2.npy,16
13077_p69.12_n113.26_train_s2.npy,16
13078_p69.12_n82.84_train_s2.npy,16
13079_p69.12_n52.17_train_s2.npy,16
13081_p69.11_p60.22_train_s2.npy,16
13082_p69.12_p87.11_train_s2.npy,16
13084_p69.12_p141.41_train_s2.npy,16
13085_p69.12_p169.31_train_s2.npy,16
13087_p69.20_n120.80_train_s2.npy,16
13088_p69.21_n91.76_train_s2.npy,16
13089_p69.20_n65.76_train_s2.npy,16
13091_p69.21_p51.63_train_s2.npy,16
13092_p69.21_p85.71_train_s2.npy,16
13094_p69.21_p141.00_train_s2.npy,16
13095_p69.21_p169.27_train_s2.npy,16
13097_p69.30_n123.34_train_s2.npy,16
13098_p69.30_n92.66_train_s2.npy,16
13101_p69.30_p56.66_train_s2.npy,16
13102_p69.30_p86.83_train_s2.npy,16
13104_p69.29_p149.71_train_s2.npy,16
13105_p69.30_p175.81_train_s2.npy,16
13107_p69.38_n107.56_train_s2.npy,16
13108_p69.39_n74.21_train_s2.npy,16
13109_p69.39_n35.01_train_s2.npy,16
13111_p69.39_p73.45_train_s2.npy,16
13112_p69.38_p100.95_train_s2.npy,16
13114_p69.39_p160.02_train_s2.npy,16
13115_p69.47_n162.22_train_s2.npy,16
13117_p69.48_n104.19_train_s2.npy,16
13118_p69.48_n74.27_train_s2.npy,16
13119_p69.47_n24.16_train_s2.npy,16
13121_p69.48_p80.92_train_s2.npy,16
13122_p69.48_p109.81_train_s2.npy,16
13124_p69.47_p168.12_train_s2.npy,16
13125_p69.57_n145.87_train_s2.npy,16
13127_p69.57_n81.47_train_s2.npy,16
13128_p69.57_n52.73_train_s2.npy,16
13129_p69.57_p20.65_train_s2.npy,15
13131_p69.56_p94.56_train_s2.npy,16
13132_p69.56_p124.58_train_s2.npy,16
13134_p69.66_n178.20_train_s2.npy,16
13135_p69.66_n136.97_train_s2.npy,16
13137_p69.65_n73.05_train_s2.npy,16
13138_p69.65_n24.86_train_s2.npy,16
13139_p69.66_p39.82_train_s2.npy,16
13141_p69.66_p104.75_train_s2.npy,16
13142_p69.66_p134.13_train_s2.npy,16
13144_p69.75_n160.59_train_s2.npy,16
13145_p69.74_n125.90_train_s2.npy,16
13147_p69.74_n65.60_train_s2.npy,16
13148_p69.74_n17.72_train_s2.npy,16
13149_p69.74_p60.18_train_s2.npy,16
13151_p69.75_p121.77_train_s2.npy,16
13152_p69.75_p150.75_train_s2.npy,16
13154_p69.84_n136.07_train_s2.npy,16
13155_p69.84_n104.62_train_s2.npy,16
13157_p69.84_n20.66_train_s2.npy,16
13158_p69.84_p50.82_train_s2.npy,16
13159_p69.84_p84.60_train_s2.npy,16
13161_p69.84_p145.17_train_s2.npy,16
13162_p69.84_p174.80_train_s2.npy,16
13164_p69.92_n104.55_train_s2.npy,16
13165_p69.93_n75.58_train_s2.npy,16
13167_p69.93_p43.46_train_s2.npy,16
13168_p69.92_p76.89_train_s2.npy,16
13169_p69.93_p103.51_train_s2.npy,14
13171_p69.93_p163.55_train_s2.npy,16
13172_p70.02_n155.10_train_s2.npy,16
13174_p70.02_n88.76_train_s2.npy,16
13175_p70.02_n57.55_train_s2.npy,16
13177_p70.02_p67.78_train_s2.npy,16
13178_p70.01_p96.10_train_s2.npy,16
13179_p70.02_p128.08_train_s2.npy,16
13181_p70.10_n163.41_train_s2.npy,16
13182_p70.11_n130.23_train_s2.npy,16
13184_p70.10_n72.02_train_s2.npy,16
13185_p70.10_n26.47_train_s2.npy,16
13187_p70.11_p85.98_train_s2.npy,16
13188_p70.11_p116.27_train_s2.npy,16
13189_p70.10_p148.66_train_s2.npy,16
13191_p70.19_n134.24_train_s2.npy,16
13192_p70.19_n101.96_train_s2.npy,16
13194_p70.19_n24.99_train_s2.npy,16
13195_p70.19_p46.16_train_s2.npy,16
13197_p70.19_p113.08_train_s2.npy,16
13198_p70.20_p145.35_train_s2.npy,16
13199_p70.19_p174.19_train_s2.npy,16
13201_p70.28_n111.72_train_s2.npy,16
13202_p70.28_n79.30_train_s2.npy,16
13204_p70.28_p41.05_train_s2.npy,16
13205_p70.28_p77.45_train_s2.npy,16
13207_p70.28_p143.61_train_s2.npy,16
13208_p70.28_p177.88_train_s2.npy,16
13209_p70.37_n140.77_train_s2.npy,16
13211_p70.38_n70.32_train_s2.npy,16
13212_p70.37_n20.41_train_s2.npy,16
13214_p70.37_p89.00_train_s2.npy,16
13215_p70.37_p119.16_train_s2.npy,16
13217_p70.37_p177.33_train_s2.npy,16
13218_p70.47_n137.01_train_s2.npy,16
13219_p70.47_n100.58_train_s2.npy,16
13221_p70.47_n23.44_train_s2.npy,16
13222_p70.46_p46.74_train_s2.npy,16
13224_p70.46_p114.25_train_s2.npy,16
13225_p70.46_p143.17_train_s2.npy,16
13227_p70.55_n145.15_train_s2.npy,16
13228_p70.55_n114.21_train_s2.npy,16
13229_p70.55_n80.31_train_s2.npy,16
13231_p70.55_p29.47_train_s2.npy,16
13232_p70.55_p75.20_train_s2.npy,16
13234_p70.55_p140.31_train_s2.npy,16
13235_p70.56_p169.37_train_s2.npy,16
13237_p70.64_n114.45_train_s2.npy,16
13238_p70.64_n84.73_train_s2.npy,16
13239_p70.64_n54.73_train_s2.npy,16
13241_p70.64_p69.87_train_s2.npy,16
13242_p70.64_p100.41_train_s2.npy,16
13244_p70.64_p160.14_train_s2.npy,16
13245_p70.73_n159.23_train_s2.npy,16
13247_p70.73_n86.20_train_s2.npy,16
13248_p70.73_n54.97_train_s2.npy,16
13249_p70.73_p18.06_train_s2.npy,16
13251_p70.73_p103.57_train_s2.npy,16
13252_p70.73_p136.70_train_s2.npy,16
13254_p70.82_n141.68_train_s2.npy,16
13255_p70.82_n109.22_train_s2.npy,16
13257_p70.82_n21.41_train_s2.npy,16
13258_p70.83_p60.68_train_s2.npy,16
13259_p70.82_p98.59_train_s2.npy,16
13261_p70.82_p170.04_train_s2.npy,16
13262_p70.91_n141.78_train_s2.npy,16
13264_p70.91_n77.94_train_s2.npy,16
13265_p70.91_n29.46_train_s2.npy,16
13267_p70.91_p87.54_train_s2.npy,16
13268_p70.91_p118.22_train_s2.npy,16
13269_p70.91_p150.01_train_s2.npy,16
13271_p71.00_n121.51_train_s2.npy,16
13272_p71.00_n89.59_train_s2.npy,16
13274_p71.00_p21.05_train_s2.npy,16
13275_p71.00_p71.15_train_s2.npy,16
13277_p71.00_p135.00_train_s2.npy,16
13278_p71.00_p163.34_train_s2.npy,16
13279_p71.09_n151.93_train_s2.npy,16
13281_p71.09_n84.74_train_s2.npy,16
13282_p71.09_n51.01_train_s2.npy,16
13284_p71.09_p81.43_train_s2.npy,16
13285_p71.09_p117.65_train_s2.npy,16
13287_p71.18_n160.70_train_s2.npy,16
13288_p71.18_n120.97_train_s2.npy,16
13289_p71.18_n87.08_train_s2.npy,16
13291_p71.18_p24.30_train_s2.npy,16
13292_p71.18_p78.20_train_s2.npy,16
13294_p71.18_p142.92_train_s2.npy,16
13295_p71.18_p177.08_train_s2.npy,16
13297_p71.27_n98.09_train_s2.npy,16
13298_p71.27_n68.51_train_s2.npy,16
13299_p71.27_n19.39_train_s2.npy,16
13301_p71.27_p85.81_train_s2.npy,16
13302_p71.27_p115.11_train_s2.npy,16
13304_p71.36_n175.37_train_s2.npy,16
13305_p71.36_n123.23_train_s2.npy,16
13307_p71.36_n56.49_train_s2.npy,16
13308_p71.36_p16.69_train_s2.npy,16
13309_p71.36_p68.27_train_s2.npy,16
13311_p71.36_p130.80_train_s2.npy,16
13312_p71.36_p165.84_train_s2.npy,16
13314_p71.45_n98.73_train_s2.npy,16
13315_p71.45_n66.61_train_s2.npy,16
13317_p71.45_p57.32_train_s2.npy,16
13318_p71.45_p91.40_train_s2.npy,16
13319_p71.45_p122.96_train_s2.npy,16
13321_p71.54_n132.31_train_s2.npy,16
13322_p71.54_n98.35_train_s2.npy,16
13324_p71.54_n15.99_train_s2.npy,16
13325_p71.54_p58.73_train_s2.npy,16
13327_p71.54_p126.36_train_s2.npy,16
13328_p71.54_p171.65_train_s2.npy,16
13329_p71.63_n129.24_train_s2.npy,14
13331_p71.63_n56.44_train_s2.npy,16
13332_p71.63_n5.27_train_s2.npy,16
13334_p71.63_p97.67_train_s2.npy,16
13335_p71.63_p130.10_train_s2.npy,16
13337_p71.72_n113.58_train_s2.npy,16
13338_p71.72_n80.71_train_s2.npy,16
13339_p71.72_n49.85_train_s2.npy,16
13341_p71.72_p78.99_train_s2.npy,16
13342_p71.72_p110.43_train_s2.npy,16
13344_p71.81_n154.02_train_s2.npy,16
13345_p71.81_n106.37_train_s2.npy,16
13347_p71.81_n22.83_train_s2.npy,16
13348_p71.81_p49.23_train_s2.npy,16
13349_p71.81_p85.40_train_s2.npy,16
13351_p71.81_p152.87_train_s2.npy,16
13352_p71.90_n127.06_train_s2.npy,16
13354_p71.90_n56.39_train_s2.npy,16
13355_p71.90_n3.61_train_s2.npy,16
13357_p71.90_p100.53_train_s2.npy,16
13358_p71.90_p138.60_train_s2.npy,16
13359_p71.99_n129.71_train_s2.npy,16
13361_p71.99_n58.99_train_s2.npy,13
13362_p71.99_n5.66_train_s2.npy,16
13364_p71.99_p98.11_train_s2.npy,16
13365_p71.99_p125.95_train_s2.npy,16
13367_p72.08_n108.78_train_s2.npy,16
13368_p72.08_n73.25_train_s2.npy,12
13369_p72.08_n21.70_train_s2.npy,16
13371_p72.08_p78.49_train_s2.npy,16
13372_p72.08_p111.41_train_s2.npy,16
13374_p72.17_n117.12_train_s2.npy,16
13375_p72.17_n82.33_train_s2.npy,16
13377_p72.17_p16.82_train_s2.npy,16
13378_p72.17_p70.92_train_s2.npy,15
13379_p72.17_p106.01_train_s2.npy,16
13381_p72.26_n124.17_train_s2.npy,16
13382_p72.26_n93.60_train_s2.npy,16
13384_p72.26_n3.97_train_s2.npy,16
13385_p72.26_p66.56_train_s2.npy,16
13387_p72.26_p140.03_train_s2.npy,16
13388_p72.35_n127.13_train_s2.npy,16
13389_p72.35_n96.42_train_s2.npy,16
13391_p72.35_n9.60_train_s2.npy,16
13392_p72.35_p59.81_train_s2.npy,16
13394_p72.35_p124.78_train_s2.npy,16
13395_p72.35_p174.38_train_s2.npy,16
13397_p72.44_n72.86_train_s2.npy,16
13398_p72.44_n13.80_train_s2.npy,16
13399_p72.44_p51.49_train_s2.npy,16
13401_p72.44_p119.16_train_s2.npy,16
13402_p72.44_p171.99_train_s2.npy,14
13404_p72.53_n75.61_train_s2.npy,16
13405_p72.53_n20.73_train_s2.npy,16
13407_p72.53_p89.04_train_s2.npy,16
13408_p72.53_p120.34_train_s2.npy,16
13409_p72.53_p154.95_train_s2.npy,16
13411_p72.62_n79.88_train_s2.npy,16
13412_p72.62_n27.43_train_s2.npy,16
13414_p72.62_p79.88_train_s2.npy,16
13415_p72.62_p114.35_train_s2.npy,16
13417_p72.71_n114.92_train_s2.npy,16
13418_p72.71_n74.56_train_s2.npy,16
13419_p72.71_n22.15_train_s2.npy,16
13421_p72.71_p83.91_train_s2.npy,16
13422_p72.71_p115.23_train_s2.npy,16
13424_p72.80_n110.97_train_s2.npy,16
13425_p72.80_n73.72_train_s2.npy,16
13427_p72.80_p49.20_train_s2.npy,16
13428_p72.80_p89.17_train_s2.npy,16
13429_p72.80_p120.35_train_s2.npy,16
13431_p72.89_n103.92_train_s2.npy,16
13432_p72.89_n67.40_train_s2.npy,16
13434_p72.89_p59.50_train_s2.npy,16
13435_p72.89_p97.83_train_s2.npy,16
13437_p72.98_n128.61_train_s2.npy,16
13438_p72.98_n92.83_train_s2.npy,16
13439_p72.98_n61.01_train_s2.npy,16
13441_p72.98_p62.55_train_s2.npy,16
13442_p72.98_p97.72_train_s2.npy,16
13444_p73.07_n122.82_train_s2.npy,16
13445_p73.07_n87.16_train_s2.npy,16
13447_p73.07_p28.75_train_s2.npy,16
13448_p73.07_p81.32_train_s2.npy,16
13449_p73.07_p116.36_train_s2.npy,16
13452_p73.16_n70.61_train_s2.npy,16
13453_p73.16_n14.99_train_s2.npy,16
13455_p73.16_p98.73_train_s2.npy,16
13456_p73.16_p134.57_train_s2.npy,16
13458_p73.25_n85.88_train_s2.npy,16
13459_p73.25_n31.84_train_s2.npy,16
13460_p73.25_p3.57_train_s2.npy,16
13462_p73.25_p111.67_train_s2.npy,16
13463_p73.25_p153.91_train_s2.npy,16
13465_p73.34_n63.54_train_s2.npy,16
13466_p73.34_n12.01_train_s2.npy,16
13468_p73.34_p100.70_train_s2.npy,16
13469_p73.34_p142.22_train_s2.npy,16
13470_p73.43_n112.84_train_s2.npy,16
13472_p73.43_n18.67_train_s2.npy,16
13473_p73.43_p58.22_train_s2.npy,16
13475_p73.43_p130.41_train_s2.npy,16
13476_p73.52_n123.95_train_s2.npy,16
13478_p73.52_n29.85_train_s2.npy,16
13479_p73.52_p36.15_train_s2.npy,16
13480_p73.52_p82.90_train_s2.npy,16
13482_p73.52_p155.22_train_s2.npy,16
13483_p73.61_n99.53_train_s2.npy,16
13485_p73.61_n3.33_train_s2.npy,16
13486_p73.61_p70.96_train_s2.npy,16
13488_p73.61_p147.78_train_s2.npy,16
13489_p73.70_n107.40_train_s2.npy,16
13490_p73.70_n68.78_train_s2.npy,16
13492_p73.70_p63.35_train_s2.npy,16
13493_p73.70_p103.24_train_s2.npy,16
13495_p73.79_n114.70_train_s2.npy,16
13496_p73.79_n78.12_train_s2.npy,16
13498_p73.79_p48.28_train_s2.npy,16
13499_p73.79_p89.36_train_s2.npy,16
13500_p73.79_p132.99_train_s2.npy,16
13502_p73.88_n87.91_train_s2.npy,16
13503_p73.88_n25.64_train_s2.npy,16
13505_p73.88_p98.55_train_s2.npy,16
13506_p73.88_p139.19_train_s2.npy,16
13508_p73.97_n77.68_train_s2.npy,16
13509_p73.97_n20.59_train_s2.npy,16
13510_p73.97_p62.11_train_s2.npy,16
13512_p73.97_p140.92_train_s2.npy,16
13513_p74.06_n117.56_train_s2.npy,16
13515_p74.05_n18.09_train_s2.npy,16
13516_p74.06_p58.86_train_s2.npy,16
13518_p74.06_p140.71_train_s2.npy,16
13519_p74.15_n117.54_train_s2.npy,16
13520_p74.15_n81.48_train_s2.npy,16
13522_p74.15_p58.20_train_s2.npy,16
13523_p74.15_p98.19_train_s2.npy,16
13525_p74.24_n119.51_train_s2.npy,16
13526_p74.23_n78.62_train_s2.npy,16
13528_p74.24_p58.19_train_s2.npy,16
13529_p74.24_p100.06_train_s2.npy,16
13530_p74.23_p143.25_train_s2.npy,16
13532_p74.33_n71.78_train_s2.npy,16
13533_p74.33_n14.75_train_s2.npy,16
13535_p74.32_p107.91_train_s2.npy,16
13536_p74.33_p150.32_train_s2.npy,16
13538_p74.41_n66.49_train_s2.npy,16
13539_p74.41_n0.49_train_s2.npy,16
13540_p74.42_p73.50_train_s2.npy,16
13542_p74.51_n137.61_train_s2.npy,16
13543_p74.51_n99.72_train_s2.npy,16
13545_p74.50_p29.67_train_s2.npy,16
13546_p74.51_p84.97_train_s2.npy,16
13548_p74.60_n136.01_train_s2.npy,16
13549_p74.60_n99.27_train_s2.npy,12
13550_p74.60_n58.49_train_s2.npy,6
13552_p74.59_p82.08_train_s2.npy,16
13553_p74.60_p122.19_train_s2.npy,16
13555_p74.68_n103.90_train_s2.npy,16
13556_p74.69_n63.90_train_s2.npy,16
13558_p74.68_p82.21_train_s2.npy,16
13559_p74.69_p122.54_train_s2.npy,16
13560_p74.78_n131.43_train_s2.npy,16
13562_p74.78_n41.43_train_s2.npy,16
13563_p74.78_p48.57_train_s2.npy,16
13565_p74.77_p137.22_train_s2.npy,16
13566_p74.86_n127.37_train_s2.npy,16
13568_p74.87_n21.43_train_s2.npy,16
13569_p74.86_p57.43_train_s2.npy,16
13570_p74.87_p99.26_train_s2.npy,16
13572_p74.95_n120.16_train_s2.npy,16
13573_p74.96_n83.63_train_s2.npy,16
13575_p74.96_p62.93_train_s2.npy,16
13576_p74.95_p106.38_train_s2.npy,16
13578_p75.05_n118.44_train_s2.npy,16
13579_p75.05_n82.03_train_s2.npy,16
13580_p75.05_n15.44_train_s2.npy,16
13582_p75.05_p110.81_train_s2.npy,16
13583_p75.04_p153.82_train_s2.npy,16
13585_p75.13_n62.62_train_s2.npy,16
13586_p75.13_p17.62_train_s2.npy,16
13588_p75.13_p118.78_train_s2.npy,16
13589_p75.13_p159.24_train_s2.npy,16
13590_p75.22_n108.24_train_s2.npy,16
13592_p75.23_p1.57_train_s2.npy,16
13593_p75.22_p77.02_train_s2.npy,16
13595_p75.23_p163.68_train_s2.npy,16
13596_p75.31_n103.23_train_s2.npy,16
13598_p75.31_p18.19_train_s2.npy,16
13599_p75.32_p78.17_train_s2.npy,16
13600_p75.31_p122.29_train_s2.npy,16
13602_p75.40_n105.37_train_s2.npy,16
13603_p75.41_n58.46_train_s2.npy,16
13605_p75.40_p82.99_train_s2.npy,16
13606_p75.41_p132.73_train_s2.npy,16
13608_p75.49_n89.90_train_s2.npy,16
13609_p75.50_n16.99_train_s2.npy,16
13610_p75.49_p47.37_train_s2.npy,14
13612_p75.50_p138.88_train_s2.npy,16
13613_p75.59_n124.98_train_s2.npy,16
13615_p75.58_n12.76_train_s2.npy,16
13616_p75.58_p62.40_train_s2.npy,16
13618_p75.58_p153.39_train_s2.npy,16
13619_p75.67_n112.71_train_s2.npy,16
13620_p75.67_n68.56_train_s2.npy,16
13622_p75.67_p77.62_train_s2.npy,16
13623_p75.67_p125.37_train_s2.npy,16
13625_p75.76_n99.92_train_s2.npy,16
13626_p75.76_n48.59_train_s2.npy,16
13628_p75.76_p85.72_train_s2.npy,16
13629_p75.76_p134.86_train_s2.npy,16
13630_p75.85_n129.83_train_s2.npy,16
13632_p75.85_n15.93_train_s2.npy,16
13633_p75.85_p47.80_train_s2.npy,16
13635_p75.85_p147.04_train_s2.npy,15
13636_p75.94_n116.25_train_s2.npy,16
13638_p75.94_p0.54_train_s2.npy,16
13639_p75.94_p67.61_train_s2.npy,16
13640_p75.94_p108.88_train_s2.npy,16
13642_p76.03_n108.81_train_s2.npy,16
13643_p76.03_n63.59_train_s2.npy,16
13645_p76.03_p80.64_train_s2.npy,16
13646_p76.03_p128.09_train_s2.npy,16
13648_p76.12_n87.86_train_s2.npy,16
13649_p76.12_n15.86_train_s2.npy,16
13650_p76.12_p50.17_train_s2.npy,16
13652_p76.12_p150.89_train_s2.npy,16
13653_p76.21_n107.56_train_s2.npy,16
13655_p76.21_p15.96_train_s2.npy,16
13656_p76.21_p71.52_train_s2.npy,16
13658_p76.30_n136.18_train_s2.npy,16
13659_p76.30_n96.13_train_s2.npy,16
13660_p76.30_n24.74_train_s2.npy,16
13662_p76.30_p86.31_train_s2.npy,16
13663_p76.30_p136.94_train_s2.npy,16
13665_p76.39_n82.39_train_s2.npy,16
13666_p76.39_n6.27_train_s2.npy,16
13668_p76.39_p125.02_train_s2.npy,16
13669_p76.48_n131.18_train_s2.npy,16
13670_p76.48_n92.49_train_s2.npy,16
13672_p76.48_p54.18_train_s2.npy,13
13673_p76.48_p102.82_train_s2.npy,16
13675_p76.57_n107.35_train_s2.npy,16
13676_p76.57_n23.71_train_s2.npy,16
13678_p76.57_p92.31_train_s2.npy,16
13679_p76.57_p149.36_train_s2.npy,16
13680_p76.66_n111.92_train_s2.npy,16
13682_p76.66_p28.91_train_s2.npy,16
13683_p76.66_p77.79_train_s2.npy,16
13685_p76.75_n123.19_train_s2.npy,16
13686_p76.75_n77.89_train_s2.npy,16
13688_p76.75_p65.02_train_s2.npy,16
13689_p76.75_p112.26_train_s2.npy,16
13690_p76.84_n136.18_train_s2.npy,16
13692_p76.84_n16.31_train_s2.npy,16
13693_p76.84_p50.89_train_s2.npy,16
13695_p76.93_n136.29_train_s2.npy,16
13696_p76.93_n90.78_train_s2.npy,16
13698_p76.93_p53.22_train_s2.npy,16
13699_p76.93_p102.65_train_s2.npy,16
13700_p77.02_n130.03_train_s2.npy,16
13702_p77.01_p10.58_train_s2.npy,16
13703_p77.02_p67.89_train_s2.npy,16
13705_p77.11_n124.88_train_s2.npy,16
13707_p77.11_p0.19_train_s2.npy,16
13709_p77.11_p128.08_train_s2.npy,16
13710_p77.20_n127.47_train_s2.npy,16
13711_p77.20_n77.79_train_s2.npy,16
13713_p77.20_p83.85_train_s2.npy,16
13714_p77.20_p150.50_train_s2.npy,16
13716_p77.29_n18.91_train_s2.npy,16
13717_p77.29_p46.17_train_s2.npy,14
13719_p77.38_n136.59_train_s2.npy,16
13720_p77.38_n89.89_train_s2.npy,16
13721_p77.38_n8.39_train_s2.npy,16
13723_p77.38_p110.37_train_s2.npy,16
13724_p77.47_n128.45_train_s2.npy,16
13726_p77.47_p32.39_train_s2.npy,16
13727_p77.47_p80.62_train_s2.npy,16
13729_p77.56_n101.93_train_s2.npy,16
13730_p77.56_n16.41_train_s2.npy,16
13731_p77.56_p43.38_train_s2.npy,16
13733_p77.65_n132.33_train_s2.npy,16
13734_p77.65_n82.16_train_s2.npy,16
13736_p77.65_p70.46_train_s2.npy,16
13737_p77.65_p144.45_train_s2.npy,16
13739_p77.74_n19.57_train_s2.npy,16
13740_p77.74_p44.42_train_s2.npy,16
13741_p77.74_p100.00_train_s2.npy,16
13743_p77.83_n80.02_train_s2.npy,16
13744_p77.83_p18.05_train_s2.npy,16
13746_p77.83_p143.71_train_s2.npy,16
13747_p77.92_n101.55_train_s2.npy,16
13749_p77.92_p48.52_train_s2.npy,16
13750_p77.92_p94.28_train_s2.npy,16
13751_p78.01_n130.27_train_s2.npy,16
13753_p78.00_p23.50_train_s2.npy,16
13754_p78.01_p84.20_train_s2.npy,16
13756_p78.10_n96.93_train_s2.npy,16
13757_p78.10_n8.89_train_s2.npy,16
13759_p78.10_p105.62_train_s2.npy,16
13760_p78.19_n122.55_train_s2.npy,16
13761_p78.19_n73.61_train_s2.npy,16
13763_p78.19_p87.60_train_s2.npy,16
13764_p78.28_n139.73_train_s2.npy,16
13766_p78.28_p18.72_train_s2.npy,16
13767_p78.28_p73.27_train_s2.npy,16
13769_p78.37_n84.89_train_s2.npy,16
13770_p78.37_p5.11_train_s2.npy,16
13771_p78.37_p76.93_train_s2.npy,16
13773_p78.46_n89.68_train_s2.npy,16
13774_p78.46_n1.56_train_s2.npy,16
13776_p78.46_p138.40_train_s2.npy,16
13777_p78.55_n91.69_train_s2.npy,16
13779_p78.55_p52.95_train_s2.npy,16
13780_p78.55_p104.30_train_s2.npy,16
13781_p78.64_n106.01_train_s2.npy,16
13783_p78.64_p42.89_train_s2.npy,16
13784_p78.64_p95.57_train_s2.npy,16
13786_p78.73_n21.27_train_s2.npy,16
13787_p78.72_p35.02_train_s2.npy,16
13789_p78.82_n117.31_train_s2.npy,16
13790_p78.82_n67.06_train_s2.npy,16
13791_p78.82_p28.82_train_s2.npy,16
13793_p78.91_n102.88_train_s2.npy,16
13794_p78.91_n18.80_train_s2.npy,16
13796_p78.91_p101.51_train_s2.npy,16
13797_p78.99_n84.13_train_s2.npy,16
13799_p79.00_p78.50_train_s2.npy,16
13800_p79.09_n103.22_train_s2.npy,16
13801_p79.09_n10.64_train_s2.npy,16
13803_p79.18_n128.81_train_s2.npy,16
13804_p79.18_n79.28_train_s2.npy,16
13806_p79.18_p68.81_train_s2.npy,16
13807_p79.27_n115.92_train_s2.npy,16
13809_p79.26_p29.53_train_s2.npy,16
